serno,qa1,qa2,qa3,qa4,qa5a,qa5b,qa5c,qa6,qa7a,qa7b,qa7c,qa7d,qa7e,qa8a,qa8b,qa8c,qa8d,qa8e,qa8f,qa8g,qa8h,qa9a,qa9b,qa9c,qa9d,qa9e,qa9f,qb2a,qb2b,qb3,qb4,qb6a,qb6b,qb6c,qb6d,qb7a,qb7b,qb7c,qb8,qc1a,qc1b,qc1c,qc1d,qc2a,qc2b,qc2c,qc2d,qc2e,qc2f,qc3,qd1,qd3,qd4,qd5a,qd5b,qd5c,qe1,qe2,qe3,qe11,qe13,qe14,qe15
3022004,3,1,30,32,2,3,4,2,1,2,1,1,2,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,2,5,2,2,2,2,2,2,2,3,2,4,2,3,2,2,2,2,2,2,2,3,3,1,3,3,3,2,5,1,9,1,2,1
3022004,3,1,26,30,2,2,,3,3,3,2,2,2,3,3,4,5,4,4,,3,3,4,4,4,4,4,3,4,2,1,3,3,3,2,2,,,4,2,2,2,2,,,,2,4,2,2,1,3,1,2,2,,2,6,2,9,1,2,1
3022004,3,1,37,40,2,3,2,3,2,1,1,1,2,1,1,1,1,1,2,2,1,5,5,5,5,5,5,5,5,6,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,,,,,,2,6,2,9,1,2,1
3022004,3,1,37,39,1,1,3,1,2,2,1,2,2,3,2,4,1,1,2,3,2,3,4,4,5,5,5,4,5,6,1,1,1,2,2,1,2,2,3,2,2,1,1,2,2,2,1,1,2,1,1,3,1,1,3,2,2,7,2,9,1,2,1
3022004,1,1,37,45,1,1,5,4,1,1,1,1,1,4,2,2,2,2,3,5,4,1,1,1,1,1,1,1,5,4,3,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,2,5,5,1,2,1,5,5,5,2,6,1,12,1,2,1
3022004,3,1,38,38,2,4,4,2,2,2,2,2,2,1,1,2,3,2,4,4,2,3,5,5,5,5,5,3,4,6,1,2,3,2,2,4,4,,3,2,2,1,2,,3,3,2,2,3,2,1,,1,2,2,,2,6,2,12,1,2,1
3022004,2,1,37,54,1,1,4,2,2,3,2,2,2,3,2,2,3,2,2,4,2,3,4,3,4,4,4,2,5,4,3,3,3,3,4,3,3,3,2,3,2,2,3,4,3,2,3,2,3,2,1,3,1,2,2,3,2,7,2,13,1,2,1
3022004,1,1,28,6,1,1,4,2,2,3,1,1,1,2,2,2,4,2,2,3,4,2,2,2,2,2,1,2,4,3,4,3,3,3,2,2,2,2,2,3,2,1,1,2,3,2,4,2,2,2,1,1,1,2,2,2,2,5,2,14,1,2,1
3025002,3,1,32,32,2,4,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,4,4,1,1,2,2,2,2,3,3,3,2,2,2,2,2,3,2,3,2,2,2,2,1,1,1,2,2,2,2,6,2,,,,
3025002,3,1,34,40,2,4,2,3,1,1,1,1,1,3,3,2,2,3,5,2,2,3,5,4,4,3,4,2,4,3,2,3,4,4,4,4,4,4,4,2,2,3,4,3,4,4,3,3,4,4,1,3,1,3,4,4,1,6,2,6,1,1,1
3025002,2,1,39,,1,4,4,2,2,2,2,2,3,2,2,2,2,2,4,2,2,3,5,5,4,5,4,4,5,4,2,2,2,2,2,2,3,3,2,2,2,1,1,2,2,3,1,2,1,1,2,1,1,2,2,3,1,6,2,11,1,1,1
3025002,1,2,14,17,1,4,3,2,2,2,1,2,3,2,3,3,2,2,2,2,2,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,3,2,2,1,2,1,2,1
3025002,3,1,16,20,1,4,1,2,1,1,1,1,1,2,3,2,2,3,3,2,2,3,4,5,5,5,5,3,4,2,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,3,2,3,1,1,2,2,2,2,3,1,2,1,2,1
3025002,3,1,16,16,2,3,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,4,4,4,1,3,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,3,,,,,,1,5,1,3,1,2,1
3025002,2,1,16,16,3,5,4,4,4,3,3,4,4,5,5,5,4,4,4,3,3,5,5,5,3,5,3,5,5,1,1,2,2,2,3,3,3,5,4,3,2,3,2,3,3,2,2,2,3,3,3,,1,,,,2,6,2,3,1,2,1
3025002,4,1,,21,2,3,2,4,2,2,2,2,4,3,2,3,3,2,5,2,2,3,5,4,5,5,5,5,5,2,2,2,3,3,4,3,2,,3,2,2,2,2,3,3,3,2,2,3,2,1,,1,2,2,3,2,8,2,4,1,2,1
3025002,5,1,30,30,2,5,1,3,1,2,2,3,1,1,1,1,2,,3,1,2,5,5,5,5,4,4,2,2,3,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,3,,1,2,2,2,2,7,4,4,1,2,1
3025002,4,1,39,39,2,5,1,4,2,4,3,1,4,1,1,2,1,1,2,2,1,5,5,5,5,5,5,5,5,1,2,1,1,1,1,1,1,1,2,5,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,2,7,2,5,1,2,1
3025002,5,1,39,39,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,3,3,2,2,2,2,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,3,1,7,1,7,1,2,1
3025002,4,1,15,24,2,3,2,2,,,,,,4,3,2,4,3,3,2,2,3,5,4,5,3,3,2,4,1,2,3,4,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,4,3,3,,,,,,2,4,1,,1,,5
3025002,4,1,38,42,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,4,2,1,6,2,7,1,1,5
3025003,,1,18,18,4,5,2,1,2,1,3,3,4,3,4,3,3,3,5,2,2,3,5,5,3,5,3,5,5,1,2,4,3,3,4,5,4,5,4,3,3,3,3,3,4,3,,4,4,2,3,,,,,,1,7,2,5,1,1,1
3025003,2,1,40,40,2,4,2,3,4,3,1,2,4,2,2,2,1,1,3,1,2,4,5,4,4,3,5,3,3,2,2,3,3,2,2,3,4,5,4,3,3,2,2,2,3,3,2,2,4,2,3,,,,,,2,4,2,7,3,1,1
3025003,3,1,20,20,4,4,2,3,4,2,2,4,4,3,3,3,5,5,3,2,4,3,3,5,2,3,2,2,3,2,3,5,5,5,5,5,5,5,5,4,,5,4,3,4,4,4,4,4,4,1,,4,2,4,4,2,5,2,3,1,2,1
3025003,5,1,25,25,1,4,2,4,2,2,1,2,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,4,4,1,3,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,,5,,,,2,7,2,4,1,2,1
3025003,4,1,30,30,1,4,2,4,2,2,1,2,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,4,4,1,3,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,,1,,,,2,6,1,5,1,2,1
3025003,5,1,40,40,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,3,4,5,4,5,5,4,4,2,3,3,2,3,3,2,2,3,2,2,,2,2,,2,2,,,2,2,3,,1,2,,2,1,6,2,7,1,2,1
3025003,5,1,40,40,3,3,3,2,4,2,1,1,4,3,2,4,4,4,5,3,2,3,5,4,5,4,5,4,5,2,3,3,3,2,4,4,4,4,5,2,3,2,3,2,3,4,3,4,5,2,1,3,,,,,1,6,1,8,1,2,1
3025003,5,1,30,30,1,4,3,4,3,2,2,2,4,2,2,3,5,4,5,,2,3,3,3,4,3,4,4,4,2,2,3,3,4,5,5,5,4,5,2,2,2,2,3,4,3,3,3,4,4,2,3,1,3,4,5,2,6,2,5,5,2,1
3025003,5,1,40,40,3,4,4,4,1,1,4,1,4,3,2,3,3,3,5,3,3,3,4,4,5,3,3,3,4,1,3,2,2,2,2,3,4,4,3,3,5,4,3,2,3,2,3,2,2,2,2,3,1,3,3,4,2,7,1,10,5,2,1
3025003,5,1,40,40,2,3,2,2,1,1,1,1,1,3,2,3,2,2,4,2,2,4,5,5,4,4,5,3,3,4,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,,1,3,3,3,1,7,2,8,11,2,1
3026001,5,1,38,43,4,5,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,4,5,4,5,5,5,4,4,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,3,3,2,,,,1,6,2,11,1,1,1
3026001,2,1,38,38,1,,,3,1,1,1,1,1,1,2,1,1,1,4,,2,2,3,4,2,2,3,5,5,1,4,2,2,2,1,1,2,2,3,3,3,3,2,2,2,2,2,2,2,1,3,,2,,,,1,6,1,5,1,2,1
3026001,5,1,38,38,2,4,2,4,1,1,1,2,2,2,2,2,2,3,3,2,2,3,4,4,4,5,5,5,5,1,1,2,3,3,4,2,2,3,2,3,2,2,3,1,2,2,2,3,2,,3,3,2,,,,1,6,1,6,1,2,1
3026001,5,1,38,38,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,3,2,2,2,2,1,1,1,2,2,2,2,3,1,1,1,1,1,1,1,2,,3,,,,2,5,1,7,1,2,1
3026001,3,1,38,38,2,4,1,3,1,1,1,1,4,,2,2,2,3,5,2,3,4,5,5,5,5,5,4,4,1,1,3,3,3,4,3,3,4,5,3,3,3,3,,3,3,2,3,3,2,3,,2,,,,1,5,2,7,1,2,1
3026001,4,1,38,38,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,4,1,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,,1,1,1,3,,,,,,2,6,2,6,,4,1
3026001,2,1,38,38,1,5,1,3,1,1,1,1,1,2,2,1,1,2,2,1,2,3,4,5,2,4,4,5,5,1,3,2,2,2,,1,2,2,2,3,3,3,2,2,2,2,,2,2,1,3,,2,,,,2,3,1,5,8,4,1
3026001,5,1,38,38,1,5,1,3,1,1,1,1,1,2,2,1,1,2,2,1,2,3,4,5,2,4,4,5,5,1,3,2,2,2,,1,2,2,2,3,3,3,2,2,2,2,,2,2,1,3,,2,,,,2,5,2,5,8,4,1
3026001,5,1,38,38,1,5,1,3,1,1,1,1,1,2,2,1,1,,2,1,2,3,4,5,2,4,4,5,5,1,3,2,2,2,,1,2,2,2,3,3,3,2,2,2,2,,2,2,1,3,,,,,,2,6,2,5,8,4,1
3026001,5,1,38,38,1,5,1,3,1,1,1,1,1,2,2,1,1,2,2,1,2,3,4,5,,4,4,5,5,1,3,2,2,2,,1,2,2,2,3,3,3,2,2,2,2,,2,2,1,3,,2,,,,2,6,2,5,8,4,1
3026001,5,1,38,38,1,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,5,4,3,5,5,5,5,5,3,1,2,3,2,1,2,3,2,1,1,1,2,3,2,,2,2,2,2,1,2,2,3,3,3,3,2,6,2,5,8,4,1
3026001,5,1,38,38,2,4,2,4,3,4,2,2,4,2,3,3,2,3,5,2,2,5,5,5,5,5,5,3,4,1,2,3,2,2,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,,,,,,2,7,2,5,8,4,1
3026001,5,1,38,38,1,,,3,1,1,2,,2,,,1,1,2,2,,2,3,,5,1,3,3,5,5,1,3,2,2,2,,1,2,2,2,3,3,3,2,2,2,2,,2,,1,3,,2,,,,,7,4,5,8,4,1
3026001,3,1,38,38,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,4,1,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,,1,1,2,3,,,,,,2,4,1,6,8,4,1
3026001,4,1,38,38,1,5,1,3,1,1,1,1,1,2,2,1,1,2,2,1,2,3,4,5,2,4,4,5,5,1,3,2,2,2,,2,2,2,2,3,3,3,2,2,2,2,,2,2,1,3,,2,,,,2,7,2,6,8,4,1
3026001,5,1,38,38,2,2,2,3,2,2,2,2,2,2,2,2,2,1,3,2,2,3,4,3,3,4,4,4,4,1,4,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,3,,2,,,,2,7,1,6,8,4,5
3026002,2,2,4,28,1,2,3,2,1,1,3,2,3,4,3,3,3,3,5,4,5,3,1,2,1,1,1,2,3,2,5,3,1,2,3,3,3,3,4,2,5,5,3,3,2,2,2,3,2,2,3,2,2,,,,1,3,1,,,,
3026002,1,1,4,20,2,4,2,2,4,2,3,2,4,3,3,2,2,3,2,3,2,,,,,,,2,2,4,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,,,,,,2,2,1,2,1,1,1
3026002,2,1,4,20,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,3,4,5,4,4,4,5,4,3,3,2,2,2,1,1,2,2,3,3,2,2,2,3,2,2,2,3,3,1,1,3,,4,3,2,3,1,4,1,2,1,1,1
3026002,2,1,4,24,2,3,1,4,1,1,1,2,3,1,1,2,2,1,3,2,2,5,5,5,5,5,5,4,4,3,2,1,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,2,3,,,,,,2,4,1,4,1,1,1
3026002,3,2,4,24,3,4,2,2,2,2,2,3,4,5,3,4,4,3,4,2,5,5,3,5,2,5,2,5,4,1,1,3,3,3,,4,3,3,3,4,5,4,4,3,4,4,4,4,2,2,3,,,,,,2,4,1,4,1,1,1
3026002,1,1,30,30,2,5,1,3,2,3,3,2,4,3,2,3,2,3,4,2,3,5,5,5,5,5,5,4,5,2,1,1,2,1,3,2,,3,3,2,,2,3,1,1,1,2,2,1,1,3,,,,,,1,4,1,5,1,1,1
3026002,3,1,4,30,3,4,5,2,2,1,1,1,4,2,2,2,1,3,4,5,1,4,5,5,5,5,5,4,4,6,3,2,3,2,,2,2,3,2,2,4,3,3,2,2,2,2,3,2,2,3,,,,,,1,4,1,5,1,1,1
3026002,1,1,4,30,3,5,2,1,3,3,3,3,4,3,4,2,4,5,4,2,2,4,5,5,5,5,5,3,2,3,1,3,2,2,4,3,3,3,4,2,4,4,5,3,4,2,2,3,2,1,3,,2,,,,2,4,1,5,1,1,1
3026002,1,1,30,35,4,4,2,2,1,1,2,1,4,4,2,2,1,5,4,1,3,5,4,5,3,5,5,2,4,3,1,4,2,4,,2,2,3,2,1,2,2,4,2,2,1,,4,2,2,3,,4,,,,1,4,2,5,1,1,1
3026002,4,3,40,43,1,3,4,4,1,1,1,1,1,2,2,2,4,3,4,4,2,3,5,4,5,4,5,2,4,1,1,2,,3,2,2,,3,2,3,4,4,4,2,3,4,4,4,,2,3,,2,,,,1,5,1,6,1,1,1
3026002,4,1,4,36,4,5,2,4,2,2,3,2,3,3,3,3,4,3,5,2,3,4,4,4,5,4,5,1,4,3,1,2,3,2,4,4,2,4,4,2,3,4,3,3,2,4,2,4,2,2,3,,2,,,,1,5,1,5,2,1,1
3026002,1,2,4,20,3,4,2,2,3,2,2,1,4,3,3,4,2,3,5,2,2,5,4,5,3,5,5,2,1,1,1,2,1,2,4,2,3,3,3,3,2,2,3,3,2,2,3,3,3,2,3,,,,,,1,4,1,3,1,2,1
3026002,3,2,4,30,3,4,2,2,1,2,3,1,4,4,3,3,3,4,3,2,5,3,4,5,3,5,5,2,4,2,1,2,1,1,3,2,2,3,3,2,3,3,4,2,2,2,3,2,3,2,3,,2,,,,1,4,1,3,1,2,1
3026002,1,1,4,28,2,4,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,5,5,4,5,5,5,4,5,5,3,1,1,1,,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,3,,,,,,2,4,1,5,1,2,1
3026002,2,1,40,40,3,4,2,2,3,2,1,2,3,2,4,4,3,4,2,2,2,3,4,3,4,3,3,2,4,4,2,3,2,3,3,4,4,5,4,2,2,1,1,2,2,3,2,4,2,2,3,,2,,,,1,4,1,9,1,2,1
3026002,2,1,4,6,2,5,1,1,3,1,2,2,3,1,1,2,3,3,1,1,1,3,5,5,5,3,5,3,3,6,3,1,2,1,3,2,1,1,2,2,1,1,1,1,2,1,2,1,2,2,3,,4,1,2,1,2,4,1,14,1,2,1
3026002,3,2,4,25,2,5,2,1,2,1,1,1,2,2,2,1,3,3,5,2,2,3,5,4,4,3,5,2,2,4,1,3,2,3,2,2,3,3,3,2,3,2,5,2,1,1,2,2,3,2,3,,2,,,,1,3,1,2,10,6,1
3026002,4,1,35,37,1,,1,2,2,2,1,1,2,2,2,2,1,2,,2,2,5,5,5,5,5,5,2,2,6,2,1,,,,1,3,,2,2,2,,,1,1,1,1,1,1,1,3,,,,,,1,5,2,5,10,6,1
3026002,1,1,4,20,3,3,3,3,1,,2,,4,3,3,3,3,3,3,3,3,5,5,5,4,5,5,3,3,1,1,2,3,2,2,3,3,3,3,3,3,3,3,2,2,2,1,3,2,1,3,,2,,,,2,3,2,3,1,1,2
3026002,4,1,40,43,1,4,1,4,1,1,1,1,3,1,1,1,2,1,2,1,1,3,4,4,4,4,5,4,4,4,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,1,4,2,8,1,8,2
3026002,3,2,16,15,3,3,3,2,3,3,3,3,3,5,5,5,3,3,5,2,2,5,5,5,5,5,5,4,1,2,1,4,4,4,4,4,4,4,5,5,5,5,5,2,2,2,2,2,2,2,3,,3,,,,1,4,1,2,1,1,3
3026004,3,1,32,30,1,1,4,4,2,4,3,2,2,2,2,3,4,4,5,2,3,1,1,1,1,1,1,2,2,1,1,4,4,4,1,4,4,4,4,5,,3,3,4,3,4,4,4,,4,3,2,3,4,4,4,2,5,1,3,1,1,1
3026004,3,1,34,34,,,2,3,2,2,1,1,1,2,2,2,2,2,3,2,2,4,4,4,4,4,4,2,3,1,3,2,2,2,2,3,3,3,1,2,3,3,2,2,2,2,2,2,2,1,3,,4,3,3,3,2,5,1,4,1,1,1
3026004,3,1,28,26,1,3,3,4,,1,1,2,4,1,1,1,4,4,3,1,1,3,4,5,4,3,5,2,,1,3,4,4,3,3,4,4,4,3,,5,3,3,4,3,4,3,4,5,4,2,2,3,4,4,4,2,7,2,3,1,2,1
3026004,1,1,24,22,1,4,2,3,3,2,1,2,3,1,2,2,1,2,4,2,1,5,5,5,5,5,5,5,5,4,2,2,2,1,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,,2,,,,2,7,1,4,1,2,1
3026004,2,1,20,20,2,2,2,2,2,1,1,1,1,2,2,3,2,3,3,3,1,4,5,4,5,5,5,3,3,2,2,2,2,2,2,3,2,3,3,2,2,2,2,3,3,2,3,2,3,2,3,,2,,,,2,7,2,4,1,2,1
3026004,2,1,37,37,2,3,2,3,1,1,1,1,1,2,2,,2,3,4,2,2,4,3,5,4,5,4,2,5,1,3,3,4,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,,,,,,2,7,2,5,1,2,1
3026004,4,1,39,,3,2,2,4,1,1,1,1,4,1,1,2,3,3,4,2,2,4,5,5,4,3,4,4,4,2,3,3,3,3,4,2,2,3,3,1,3,2,2,3,3,4,2,3,3,2,2,2,2,,,,1,8,2,6,1,2,1
3026004,5,1,37,45,1,2,1,4,2,1,1,1,1,2,1,1,2,2,2,,,3,5,3,5,4,5,2,4,4,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,,,,2,7,2,11,1,2,1
3026004,5,1,37,37,2,3,1,3,2,1,1,1,2,1,1,1,2,2,3,1,1,5,5,5,5,5,5,4,4,4,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,,2,,,,2,5,2,8,1,8,5
3027003,5,1,6,6,1,,,4,1,1,1,1,4,2,1,2,2,,5,2,2,4,5,5,5,5,5,4,4,4,3,,,,,,,,3,2,3,2,2,,2,2,2,2,3,2,3,,4,,,,2,9,2,2,1,2,
3027003,2,1,36,42,1,2,2,4,3,2,1,1,4,2,4,4,1,1,5,2,3,4,1,4,4,4,1,2,4,4,3,3,4,4,4,2,3,3,3,1,4,2,2,,3,3,,2,2,3,1,,,,,,2,4,2,,1,1,1
3027003,1,1,12,12,2,4,3,3,4,2,2,2,4,2,3,3,2,2,3,3,2,4,5,3,4,3,5,4,4,1,2,,,,,,,,3,2,2,3,3,3,3,3,3,3,3,3,1,,,,,,2,6,2,3,1,1,1
3027003,3,1,24,24,1,3,1,2,1,3,2,1,1,1,1,2,1,2,4,2,1,5,4,5,5,5,5,4,4,3,2,3,3,2,2,4,4,4,3,2,2,2,2,2,4,2,2,1,2,4,2,2,2,,,,2,6,3,4,1,1,1
3027003,5,1,12,18,1,3,2,3,1,1,2,1,4,1,2,2,2,2,3,2,1,3,5,4,5,4,5,3,3,4,3,2,2,2,,2,2,2,3,2,,1,1,2,2,2,2,2,2,2,3,,4,,,,2,9,4,2,1,2,1
3027003,4,2,18,18,2,2,2,4,2,2,2,2,2,1,1,2,2,2,2,2,2,4,5,5,5,5,5,4,4,5,3,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,3,,3,,2,2,2,9,2,3,1,2,1
3027003,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,3,1,2,1,1,1,1,1,3,1,3,1,1,4,3,4,3,3,5,3,3,,,,,,2,6,2,6,1,2,1
3027003,4,1,40,40,1,1,1,2,1,1,1,1,1,1,1,1,2,1,5,,,3,5,5,5,4,5,2,4,4,3,5,5,2,2,5,4,4,4,2,2,1,1,2,4,4,4,4,5,4,2,2,3,4,4,4,1,8,2,8,1,2,1
3027003,1,1,36,36,1,1,2,3,2,2,2,2,4,3,2,2,2,2,4,2,2,3,4,4,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,1,2,2,3,3,3,3,3,2,2,3,2,,,,,,1,7,2,9,1,2,1
3027003,2,2,24,24,2,4,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,4,5,4,5,5,5,4,4,1,3,1,2,2,4,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,,3,2,2,2,2,6,2,6,8,2,1
3027003,2,2,12,12,1,4,2,3,1,1,1,1,4,1,1,1,2,2,2,2,1,4,5,5,5,5,5,5,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,,4,2,,,1,7,2,3,1,1,2
3027004,4,1,56,75,1,1,4,1,1,1,2,2,3,2,2,2,,2,4,4,2,2,3,2,3,4,3,4,4,5,2,4,4,4,5,5,3,5,2,2,2,2,2,4,4,4,4,2,3,5,1,,1,3,3,3,1,6,2,,,,
3027004,3,1,37,37,1,4,5,4,2,1,1,1,4,1,5,4,4,4,4,5,4,2,4,4,4,4,1,4,4,3,1,5,5,5,5,4,5,4,5,1,2,2,5,5,5,5,4,5,5,5,2,3,1,1,1,,2,6,3,7,1,1,1
3027004,2,1,22,22,1,1,,2,2,3,2,3,4,3,3,3,3,4,4,3,4,2,4,3,3,3,3,4,4,3,2,3,4,2,,3,3,3,3,2,2,3,3,2,2,2,,3,4,2,1,,,,,,2,7,2,,1,2,1
3027004,4,1,20,20,2,4,1,1,3,4,4,2,4,2,3,3,2,2,2,1,2,5,5,5,5,5,5,4,4,3,3,1,1,1,1,2,3,3,3,4,3,2,2,2,3,2,2,3,2,2,1,1,1,4,2,4,2,4,2,4,1,2,1
3027004,3,1,37,37,1,2,2,2,2,3,3,3,4,2,2,2,2,2,5,4,2,4,4,4,4,5,3,2,4,2,2,2,3,3,4,2,2,2,3,1,2,2,2,2,1,1,1,1,1,1,1,1,4,3,2,2,1,6,3,7,1,2,1
3027004,5,1,18,20,1,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,3,5,5,4,5,5,5,5,2,3,3,3,3,2,4,4,4,3,4,2,3,3,3,3,3,3,3,3,4,1,,1,,,,2,6,2,8,1,2,1
3027004,2,1,30,31,1,4,,2,3,4,2,4,4,2,2,2,4,2,4,,2,3,5,3,5,3,5,4,4,4,4,2,4,4,2,2,2,2,2,4,1,1,1,2,2,,1,2,2,2,1,,1,1,,,2,6,2,8,1,2,1
3027004,5,1,37,37,2,4,2,4,2,2,1,1,1,1,1,1,1,1,2,2,2,5,5,5,5,5,5,4,4,6,3,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,3,1,1,2,1,4,2,5,2,9,1,2,1
3027004,5,3,22,22,1,1,1,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,4,4,4,4,4,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,3,2,3,3,2,7,2,9,1,2,1
3027004,5,1,32,37,1,4,4,4,1,1,1,1,3,2,2,2,4,4,4,4,1,4,5,5,5,5,5,4,4,3,1,2,2,3,2,2,2,5,4,1,1,1,2,4,4,3,4,2,4,4,1,,1,2,2,3,2,6,3,9,1,2,1
3027004,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,3,2,2,2,2,4,4,3,2,4,2,3,2,4,3,3,2,2,2,2,3,1,,,,,2,4,2,10,1,2,1
3027004,4,1,38,40,2,4,4,2,3,3,2,3,4,4,4,4,2,4,4,4,4,3,3,3,3,3,3,1,4,2,2,2,4,4,5,4,5,5,4,2,3,2,3,4,4,4,4,2,4,4,1,,5,4,4,5,1,6,2,10,1,2,1
3027004,4,2,37,37,1,1,4,4,1,1,1,1,1,2,1,1,2,2,3,3,2,1,3,3,4,4,3,4,4,6,1,1,1,1,3,1,1,1,1,4,2,2,2,2,2,2,2,2,2,1,3,,1,,,,2,5,2,9,12,2,1
3027004,5,1,,,2,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,1,3,5,5,5,5,5,4,4,4,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,,1,3,2,2,2,6,3,11,7,2,5
3028005,3,1,18,18,1,3,4,3,2,1,1,1,3,1,1,2,2,1,2,4,1,3,5,4,4,4,5,4,5,5,2,3,2,3,4,2,3,4,4,3,3,4,3,3,4,3,2,2,3,3,2,3,1,3,3,3,2,6,2,5,1,1,1
3028005,5,1,37,37,2,3,2,2,1,1,1,1,1,1,1,1,2,2,2,3,1,4,5,4,5,5,5,2,4,5,3,4,4,3,4,3,4,4,3,2,2,1,3,3,3,3,3,2,3,3,3,3,1,4,4,5,1,5,2,11,1,1,1
3028005,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,1,1,1,1,2,,,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,4,2,3,2,7,2,13,1,1,1
3028005,3,1,37,37,3,3,4,1,2,2,2,1,3,4,5,4,4,4,2,4,4,2,4,2,3,3,4,4,2,2,1,2,4,4,,4,4,4,3,2,2,3,4,4,2,2,1,3,4,3,3,2,,,,,2,4,1,8,1,2,1
3028005,4,1,37,40,1,3,5,1,1,1,1,1,1,1,1,1,3,2,4,5,1,4,5,5,5,5,5,4,4,1,2,5,5,2,1,5,5,5,3,1,1,1,1,3,3,3,3,2,5,2,1,2,1,4,4,4,2,7,2,8,1,2,1
3028005,5,1,37,39,2,3,4,4,2,1,2,1,2,2,2,3,2,3,4,4,3,1,3,1,3,1,3,4,4,4,2,3,2,3,3,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,1,,2,,,,2,7,3,8,1,2,1
3028005,5,1,37,37,1,1,5,3,4,2,1,1,2,1,1,3,4,2,2,5,2,2,3,3,2,2,2,3,4,4,3,,,,,,,,4,1,3,3,2,2,2,2,3,2,3,2,1,,1,3,3,3,2,6,2,9,1,2,1
